板块,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址,未盈利,具有表决权差异安排,具有协议控制架构
创业板,汕头万顺新材集团股份有限公司,"Shantou Wanshun New Material Group Co., Ltd.",广东省汕头保税区万顺工业园,300057,万顺新材,2010-02-26,909970233,738162258,,,,0,0,华南,广东,汕头市,C 制造业,www.wanshun.cn,-,-,-
创业板,北京蓝色光标数据科技股份有限公司,"BlueFocus Intelligent Communications Group Co., Ltd.",北京市朝阳区酒仙桥北路9号（厂区）10幢二层A5-01,300058,蓝色光标,2010-02-26,2487538734,2304191149,,,,0,0,华北,北京,北京市,L 商务服务,www.bluefocusgroup.com,-,-,-
创业板,东方财富信息股份有限公司,"East Money Information Co., Ltd.",上海市嘉定区宝安公路2999号1幢,300059,东方财富,2010-03-19,15856995052,13430731260,,,,0,0,华东,上海,上海市,J 金融业,www.eastmoney.com,-,-,-
创业板,旗天科技集团股份有限公司,"QITIAN Technology Group Co., Ltd.",上海市金山区山阳镇亭卫公路1000号2幢203室,300061,旗天科技,2010-03-19,658993677,560948720,,,,0,0,华东,上海,上海市,L 商务服务,www.qt300061.com,-,-,-
创业板,中能电气股份有限公司,"CEEPOWER CO.,LTD.",福建省福州市仓山区金山工业区金洲北路,300062,中能电气,2010-03-19,557577326,378813206,,,,0,0,华东,福建,福州市,C 制造业,www.ceepower.com,-,-,-
创业板,广东天龙科技集团股份有限公司,"GUANGDONG TLOONG TECHNOLOGY GROUP CO.,LTD",广东省肇庆市金渡工业园内,300063,天龙集团,2010-03-26,753971950,620684825,,,,0,0,华南,广东,肇庆市,L 商务服务,www.tloongroup.com,-,-,-
创业板,北京海兰信数据科技股份有限公司,"Beijing Highlander Digital Technology Co.,Ltd.",北京市海淀区地锦路7号院10号楼5层501,300065,海兰信,2010-03-26,724480225,658143256,,,,0,0,华北,北京,北京市,C 制造业,www.highlander.com.cn,-,-,-
创业板,三川智慧科技股份有限公司,"Sanchuan Wisdom Technology Co.,Ltd",江西省鹰潭高新区龙岗片区三川水工产业园,300066,三川智慧,2010-03-26,1040033262,1003428138,,,,0,0,华东,江西,鹰潭市,C 制造业,www.ytsanchuan.com,-,-,-
创业板,上海安诺其集团股份有限公司,"Shanghai Anoky Group Co., Ltd",上海市青浦区崧华路881号,300067,安诺其,2010-04-21,1050276214,771607554,,,,0,0,华东,上海,上海市,C 制造业,www.anoky.com.cn,-,-,-
创业板,浙江南都电源动力股份有限公司,"ZHEJIANG NARADA POWER SOURCE Co., Ltd.",浙江省杭州市临安区青山湖街道景观大道72号,300068,南都电源,2010-04-21,868669302,826497758,,,,0,0,华东,浙江,杭州市,C 制造业,www.naradapower.com,-,-,-
创业板,金利华电气股份有限公司,"Jinlihua Electric Co., Ltd.",山西省长治市长治高新区太行北路188号,300069,金利华电,2010-04-21,117000000,117000000,,,,0,0,华北,山西,长治市,C 制造业,www.jlhdq.com,-,-,-
创业板,北京碧水源科技股份有限公司,"BEIJING ORIGINWATER TECHNOLOGY CO.,LTD.",北京市海淀区生命科学园路23-2号碧水源大厦,300070,碧水源,2010-04-21,3624209363,3303391856,,,,0,0,华北,北京,北京市,N 公共环保,www.originwater.com,-,-,-
创业板,北京福石控股发展股份有限公司,FS Development Investment Holdings,北京市石景山区实兴大街30号院8号楼512,300071,福石控股,2010-04-21,948117486,906834334,,,,0,0,华北,北京,北京市,L 商务服务,www.spearhead.com.cn,-,-,-
创业板,北京海新能源科技股份有限公司,"Beijing Haixin Energy Technology Co., Ltd.",北京市海淀区人大北路33号1号楼大行基业大厦9层,300072,海新能科,2010-04-27,2349720302,2329787123,,,,0,0,华北,北京,北京市,C 制造业,www.hxnk.com,-,-,-
创业板,北京当升材料科技股份有限公司,"Beijing Easpring Material Technology Co.,Ltd.",北京市丰台区南四环西路188号总部基地18区21号,300073,当升科技,2010-04-27,506500774,488466020,,,,0,0,华北,北京,北京市,C 制造业,www.easpring.com,-,-,-
创业板,华平信息技术股份有限公司,"AVCON Information Technology Co., Ltd.",上海市杨浦区国权北路1688弄69号,300074,华平股份,2010-04-27,531020900,530472688,,,,0,0,华东,上海,上海市,I 信息技术,www.avcon.com.cn,-,-,-
创业板,北京数字政通科技股份有限公司,"Beijing eGOVA Co., Ltd",北京市海淀区西直门北大街32号枫蓝国际中心1号楼18层1805室,300075,数字政通,2010-04-27,620410158,509944727,,,,0,0,华北,北京,北京市,I 信息技术,www.egova.com.cn,-,-,-
创业板,宁波GQY视讯股份有限公司,"Ningbo GQY Video & Telecom Joint-Stock Co., Ltd.",浙江省宁波杭州湾新区玉海东路136号3幢,300076,GQY视讯,2010-04-30,424000000,424000000,,,,0,0,华东,浙江,宁波市,C 制造业,www.gqy.com.cn,-,-,-
创业板,国民技术股份有限公司,Nations Technologies Inc.,广东省深圳市南山区西丽街道松坪山社区宝深路109号国民技术大厦1楼,300077,国民技术,2010-04-30,594841000,566066900,,,,0,0,华南,广东,深圳市,C 制造业,www.nationstech.com,-,-,-
创业板,思创医惠科技股份有限公司,"HANGZHOU CENTURY CO.,LTD.",浙江省杭州市莫干山路1418-25号(上城科技经济园),300078,思创医惠,2010-04-30,863767466,836315732,,,,0,0,华东,浙江,杭州市,C 制造业,www.sichuangyihui.com.cn,-,-,-
创业板,北京数码视讯科技股份有限公司,"Sumavision Technologies Co.,Ltd",北京市海淀区上地信息产业基地开拓路15号1幢,300079,数码视讯,2010-04-30,1429008862,1269057256,,,,0,0,华北,北京,北京市,C 制造业,www.sumavision.com,-,-,-
创业板,河南易成新能源股份有限公司,"Henan Yicheng New Energy Co., Ltd",河南省开封市精细化工产业园区,300080,易成新能,2010-06-25,2176149426,1225491947,,,,0,0,华中,河南,开封市,C 制造业,www.ycne.com.cn,-,-,-
创业板,恒信东方文化股份有限公司,"HENGXIN SHAMBALA CULTURE CO.,LTD.",北京市东城区藏经馆胡同2号3幢一层101,300081,恒信东方,2010-05-20,604795417,506785907,,,,0,0,华北,北京,北京市,M 科研服务,www.hxgro.com,-,-,-
创业板,辽宁奥克化学股份有限公司,"Liao Ning Oxiranchem, Inc.",辽宁省辽阳市宏伟区万和七路38号,300082,奥克股份,2010-05-20,680098200,678207963,,,,0,0,东北,辽宁,辽阳市,C 制造业,www.oxiranchem.com,-,-,-
创业板,广东创世纪智能装备集团股份有限公司,Guangdong Create Century Intelligent Equipment Group Corporation Limited,广东省东莞市长安镇上角村,300083,创世纪,2010-05-20,1675864589,1353332004,,,,0,0,华南,广东,东莞市,C 制造业,www.gdcci.com,-,-,-
创业板,海默科技（集团）股份有限公司,Haimo Technologies  Group  Corp.,甘肃省兰州市城关区张苏滩593号,300084,海默科技,2010-05-20,384765738,329752181,,,,0,0,西北,甘肃,兰州市,B 采矿业,www.haimo.com.cn,-,-,-
创业板,深圳市银之杰科技股份有限公司,"SHENZHEN INFOGEM TECHNOLOGIES CO., LTD.",广东省深圳市福田区沙头街道天安社区泰然五路天安数码城天祥大厦10A-1,300085,银之杰,2010-05-26,706640535,512543707,,,,0,0,华南,广东,深圳市,I 信息技术,www.yinzhijie.com,-,-,-
创业板,康芝药业股份有限公司,"HONZ PHARMACEUTICAL CO., LTD.",海南省海口国家高新技术产业开发区药谷工业园药谷三路6号,300086,康芝药业,2010-05-26,450000000,435663111,,,,0,0,华南,海南,海口市,C 制造业,www.honz.com.cn,-,-,-
创业板,安徽荃银高科种业股份有限公司,"Winall Hi-tech Seed Co.,Ltd.",安徽省合肥市高新区创新大道98号,300087,荃银高科,2010-05-26,947331751,895905066,,,,0,0,华东,安徽,合肥市,A 农林牧渔,www.winallseed.com,-,-,-
创业板,芜湖长信科技股份有限公司,"Wuhu Token Sciences Co.,LTD.",安徽省自由贸易试验区芜湖片区汽经二路以东,300088,长信科技,2010-05-26,2454919149,2442691917,,,,0,0,华东,安徽,芜湖市,C 制造业,www.tokengroup.com,-,-,-
创业板,金通灵科技集团股份有限公司,"Jin Tong Ling Technology Group Co., Ltd",江苏省南通市钟秀中路135号,300091,金通灵,2010-06-25,1489164214,1100385660,,,,0,0,华东,江苏,南通市,C 制造业,www.jtltech.cn,-,-,-
创业板,四川科新机电股份有限公司,"Sichuan Kexin Mechanical and Electrical Equipment Co.,Ltd.",四川省什邡市马祖镇,300092,科新机电,2010-07-08,273923271,167541985,,,,0,0,西南,四川,德阳市,C 制造业,www.sckxjd.com,-,-,-
创业板,甘肃金刚光伏股份有限公司,"Gansu Jingang Solar Co., Ltd",甘肃省酒泉市肃州区经济技术开发区西园经5路1号创业大厦2楼2-12室,300093,金刚光伏,2010-07-08,216000000,215220700,,,,0,0,西北,甘肃,酒泉市,C 制造业,www.golden-glass.com,-,-,-
创业板,湛江国联水产开发股份有限公司,"ZHANJIANG GUOLIAN AQUATIC PRODUCTS CO., LTD",广东省湛江开发区平乐工业区永平南路、广东省湛江吴川市黄坡镇(吴川)华昱产业转移工业园工业大道6号,300094,国联水产,2010-07-08,1128167253,1105104899,,,,0,0,华南,广东,湛江市,C 制造业,www.guolian.cn,-,-,-
创业板,江西华伍制动器股份有限公司,"Jiangxi Huawu Brake Co., Ltd.",江西省宜春市丰城市高新技术产业园火炬大道26号,300095,华伍股份,2010-07-28,420090164,336491517,,,,0,0,华东,江西,宜春市,C 制造业,www.hua-wu.com,-,-,-
创业板,易联众信息技术股份有限公司,"YLZ Information Technology CO.,Ltd",福建省厦门市软件园二期观日路18号502室,300096,易联众,2010-07-28,430000000,376515629,,,,0,0,华东,福建,厦门市,I 信息技术,www.ylzinfo.com,-,-,-
创业板,大连智云自动化装备股份有限公司,"Dalian Zhiyun Automation Co., Ltd",辽宁省大连市甘井子区营日路32号-1,300097,智云股份,2010-07-28,288549669,270018948,,,,0,0,东北,辽宁,大连市,C 制造业,www.zhiyun-cn.com,-,-,-
创业板,高新兴科技集团股份有限公司,"Gosuncn technology group Co., Ltd.",广东省广州市黄埔区科学城开创大道2819号六楼,300098,高新兴,2010-07-28,1737782275,1540452546,,,,0,0,华南,广东,广州市,I 信息技术,www.gosuncn.com,-,-,-
创业板,尤洛卡精准信息工程股份有限公司,"Uroica Precision Information Engineering Co.,LTD",山东省泰安市高新区凤祥路以西规划支路以北,300099,精准信息,2010-08-06,737265255,579417063,,,,0,0,华东,山东,泰安市,C 制造业,www.uroica.com.cn,-,-,-
创业板,宁波双林汽车部件股份有限公司,"Ningbo Shuanglin Auto Parts Co.,LTD",浙江省宁波市宁海县西店镇潢溪口,300100,双林股份,2010-08-06,402149793,387062884,,,,0,0,华东,浙江,宁波市,C 制造业,www.shuanglin.com,-,-,-
创业板,成都振芯科技股份有限公司,"Chengdu CORPRO Technology Co.,Ltd.",四川省成都市高新区高朋大道1号,300101,振芯科技,2010-08-06,564546000,562336840,,,,0,0,西南,四川,成都市,C 制造业,www.corpro.cn,-,-,-
创业板,厦门乾照光电股份有限公司,"Xiamen Changelight Co.,LTD.",福建省厦门火炬高新区（翔安）产业区翔天路259-269号,300102,乾照光电,2010-08-12,912559597,908603833,,,,0,0,华东,福建,厦门市,C 制造业,www.changelight.com.cn,-,-,-
创业板,达刚控股集团股份有限公司,"DAGANG HOLDING GROUP CO.,LTD.",陕西省西安市高新区毕原三路10号,300103,达刚控股,2010-08-12,317601000,245446447,,,,0,0,西北,陕西,西安市,N 公共环保,www.sxdagang.com,-,-,-
创业板,烟台龙源电力技术股份有限公司,"YANTAI LONGYUAN POWER TECHNOLOGY CO., LTD.",中国（山东）自由贸易试验区烟台片区烟台开发区白云山路2号,300105,龙源技术,2010-08-20,516098220,513213525,,,,0,0,华东,山东,烟台市,C 制造业,lyjs.chnenergy.com.cn,-,-,-
创业板,新疆西部牧业股份有限公司,"Xinjiang Western Animal Husbandry Co.,Ltd",新疆维吾尔自治区石河子市开发区北三东路29-2号,300106,西部牧业,2010-08-20,211332310,211332310,,,,0,0,西北,新疆,石河子市,A 农林牧渔,www.xjxbmy.com,-,-,-
创业板,河北建新化工股份有限公司,"Hebei Jianxin Chemical Co., Ltd.",河北省沧州临港化工园区（中捷农场）,300107,建新股份,2010-08-20,551731068,337645433,,,,0,0,华北,河北,沧州市,C 制造业,www.jianxinchemical.com,-,-,-
创业板,吉药控股集团股份有限公司,"Ji Yao Holding Group Co., Ltd.",吉林省梅河口市环城北路6号,300108,*ST吉药,2010-08-25,666014674,656559424,,,,0,0,东北,吉林,通化市,C 制造业,www.jiyaogroup.com,-,-,-
创业板,博爱新开源医疗科技集团股份有限公司,NKY Medical Holdings Ltd.,河南省焦作市博爱县文化路（东段）1888号,300109,新开源,2010-08-25,323905337,285151984,,,,0,0,华中,河南,焦作市,C 制造业,www.nkygroup.cn、www.boai-nky.com,-,-,-
创业板,华仁药业股份有限公司,"Huaren Pharmaceutical Co.,Ltd.",山东省青岛市高科技工业园株洲路187号,300110,华仁药业,2010-08-25,1182212982,1180448607,,,,0,0,华东,山东,青岛市,C 制造业,www.qdhuaren.com,-,-,-
创业板,浙江向日葵大健康科技股份有限公司,Zhejiang Sunflower Great Health Limited Liability Company,浙江省绍兴袍江工业区三江路,300111,向日葵,2010-08-27,1287210714,1119800000,,,,0,0,华东,浙江,绍兴市,C 制造业,www.sunowe.com,-,-,-
创业板,深圳万讯自控股份有限公司,"Shenzhen Maxonic Automation Control Co.,Ltd",广东省深圳市南山区高新技术产业园北区三号路万讯自控大楼1-6层,300112,万讯自控,2010-08-27,293649692,237492321,,,,0,0,华南,广东,深圳市,C 制造业,www.maxonic.com.cn,-,-,-
创业板,杭州顺网科技股份有限公司,"Hangzhou Shunwang Technology Co.,Ltd.",浙江省杭州市西湖区文一西路75号3号楼,300113,顺网科技,2010-08-27,694287240,528847009,,,,0,0,华东,浙江,杭州市,I 信息技术,www.300113.com,-,-,-
创业板,中航电测仪器股份有限公司,"Zhonghang Electronic Measuring Instruments Co.,Ltd",陕西省汉中市经济开发区北区鑫源路,300114,中航电测,2010-08-27,590760499,590671099,,,,0,0,西北,陕西,汉中市,C 制造业,www.zemic.com.cn,-,-,-
创业板,深圳市长盈精密技术股份有限公司,"Shenzhen Everwin Precision Technology Co.,Ltd",广东省深圳市宝安区福永镇桥头富桥工业三区3号厂,300115,长盈精密,2010-09-02,1203436682,1198949210,,,,0,0,华南,广东,深圳市,C 制造业,www.ewpt.com,-,-,-
创业板,保力新能源科技股份有限公司,"Blivex Energy Technology Co., Ltd",陕西省西安市高新区科技二路65号6幢10701房,300116,保力新,2010-09-02,4425591367,4103847062,,,,0,0,西北,陕西,西安市,C 制造业,www.blivex.com,-,-,-
创业板,嘉寓控股股份公司,"Jiayu Holding Co.,Ltd.",北京市顺义区牛栏山镇牛富路1号,300117,嘉寓股份,2010-09-02,716760000,716760000,,,,0,0,华北,北京,北京市,E 建筑业,www.jayugroup.com,-,-,-
创业板,东方日升新能源股份有限公司,"RISEN ENERNY CO.,LTD.",浙江省宁波市宁海县梅林街道塔山工业园区,300118,东方日升,2010-09-02,1140013863,920563301,,,,0,0,华东,浙江,宁波市,C 制造业,www.risenenergy.com,-,-,-
创业板,天津瑞普生物技术股份有限公司,"Tianjin Ringpu Bio-Technology Co.,Ltd.",天津自贸试验区（空港经济区）东九道1号,300119,瑞普生物,2010-09-17,468018786,334306886,,,,0,0,华北,天津,天津市,C 制造业,www.ringpu.com,-,-,-
创业板,天津经纬辉开光电股份有限公司,"Tianjin Jingwei Huikai Optoelectronic CO.,Ltd.",天津市津南经济开发区（双港）旺港路12号,300120,经纬辉开,2010-09-17,574393929,411322724,,,,0,0,华北,天津,天津市,C 制造业,www.jwdc.cn,-,-,-
创业板,山东阳谷华泰化工股份有限公司,"Shandong Yanggu Huatai Chemical Co., Ltd.",山东省阳谷县清河西路399号,300121,阳谷华泰,2010-09-17,404770870,390233608,,,,0,0,华东,山东,聊城市,C 制造业,www.yghuatai.com,-,-,-
创业板,重庆智飞生物制品股份有限公司,"Chongqing Zhifei Biological Products Co.,Ltd.",重庆市江北区金源路7号25-1至25-8,300122,智飞生物,2010-09-28,2400000000,1420518413,,,,0,0,西南,重庆,重庆市,C 制造业,www.zhifeishengwu.com,-,-,-
创业板,亚光科技集团股份有限公司,YaGuang Technology Group Company Limited,湖南省沅江市游艇工业园,300123,亚光科技,2010-09-28,1007559123,987598818,,,,0,0,华中,湖南,益阳市,C 制造业,www.ygkjgroup.com,-,-,-
创业板,深圳市汇川技术股份有限公司,"Shenzhen Inovance Technology Co., Ltd",广东省深圳市龙华新区观澜街道高新技术产业园汇川技术总部大厦,300124,汇川技术,2010-09-28,2662744626,2316957731,,,,0,0,华南,广东,深圳市,C 制造业,www.inovance.com,-,-,-
创业板,聆达集团股份有限公司,"Lingda Group Co.,Ltd.",辽宁省大连高新技术产业园区火炬路32B号第9层902、903间,300125,聆达股份,2010-10-13,265499995,262879845,,,,0,0,东北,辽宁,大连市,C 制造业,www.lingdagroup.com.cn,-,-,-
创业板,锐奇控股股份有限公司,"KEN HOLDING CO.,LTD.",上海市松江区新桥镇新茸路5号,300126,锐奇股份,2010-10-13,303957600,210435729,,,,0,0,华东,上海,上海市,C 制造业,www.ken-tools.com,-,-,-
创业板,成都银河磁体股份有限公司,"Chengdu Galaxy Magnets Co.,Ltd.",四川省成都市高新技术开发区西区百草路6号,300127,银河磁体,2010-10-13,323146360,230816140,,,,0,0,西南,四川,成都市,C 制造业,www.galaxymagnets.com,-,-,-
创业板,苏州锦富技术股份有限公司,"Suzhou Jinfu Technology Co., Ltd.",江苏省苏州工业园区江浦路39号,300128,锦富技术,2010-10-13,1094115412,1093858762,,,,0,0,华东,江苏,苏州市,C 制造业,www.jin-fu.cn,-,-,-
创业板,上海泰胜风能装备股份有限公司,"Shanghai Taisheng Wind Power Equipment Co., Ltd.",上海市金山区卫清东路1988号,300129,泰胜风能,2010-10-19,934899232,648768177,,,,0,0,华东,上海,上海市,C 制造业,www.shtsp.com,-,-,-
